text,direction,true_label_idx,true_label_cn,pred_label,pred_label_cn,pred_idx,confidence,prob_left,prob_right,prob_bidirectional,correct,result
他讲完一个笑话，接着自己先笑了起来,left,0,左向(因果),left,左向(因果),0,0.9822423458099365,0.9822423458099365,0.013577875681221485,0.004179711919277906,True,✓ 正确
根据租赁合同，房租应在每月初支付,left,0,左向(因果),left,左向(因果),0,0.9992948770523071,0.9992948770523071,0.0006969469832256436,8.051193617575336e-06,True,✓ 正确
为了开阔眼界，他决定去国外留学,left,0,左向(因果),left,左向(因果),0,0.9994708895683289,0.9994708895683289,0.0005232119583524764,5.901875738345552e-06,True,✓ 正确
他先是快速浏览了一遍，然后开始仔细阅读,left,0,左向(因果),left,左向(因果),0,0.9994650483131409,0.9994650483131409,0.0005257535958662629,9.217389560944866e-06,True,✓ 正确
由于系统维护，网站将在今晚暂停服务,left,0,左向(因果),left,左向(因果),0,0.9993525147438049,0.9993525147438049,0.0006316168582998216,1.586136204423383e-05,True,✓ 正确
他穿上跑鞋，然后出门去晨跑,left,0,左向(因果),left,左向(因果),0,0.9855355024337769,0.9855355024337769,0.013256782665848732,0.001207802095450461,True,✓ 正确
按照事情的轻重缓急，他列出了一天的工作计划,left,0,左向(因果),left,左向(因果),0,0.9333218336105347,0.9333218336105347,0.06612002849578857,0.0005580391734838486,True,✓ 正确
因为他的坚持和努力，梦想最终变成了现实,left,0,左向(因果),left,左向(因果),0,0.9981739521026611,0.9981739521026611,0.0017850275617092848,4.1104522097157314e-05,True,✓ 正确
会议讨论并通过了下一季度的预算方案,left,0,左向(因果),left,左向(因果),0,0.996161699295044,0.996161699295044,0.003744046436622739,9.426523320144042e-05,True,✓ 正确
为了让孩子养成好习惯，父母需要以身作则,left,0,左向(因果),left,左向(因果),0,0.999570906162262,0.999570906162262,0.00042331937584094703,5.6798012337822e-06,True,✓ 正确
他首先肯定了大家的努力，然后指出了存在的问题,left,0,左向(因果),left,左向(因果),0,0.9967225193977356,0.9967225193977356,0.003182729473337531,9.486750059295446e-05,True,✓ 正确
由于缺乏沟通，团队成员之间产生了隔阂,left,0,左向(因果),left,左向(因果),0,0.999445378780365,0.999445378780365,0.0005409226869232953,1.3746625882049557e-05,True,✓ 正确
他写完代码，接着进行了一系列的测试,left,0,左向(因果),left,左向(因果),0,0.9273533225059509,0.9273533225059509,0.06456779688596725,0.00807897001504898,True,✓ 正确
根据历史经验，我们可以预测未来的一些趋势,left,0,左向(因果),left,左向(因果),0,0.9991753697395325,0.9991753697395325,0.0008135812822729349,1.1053962225560099e-05,True,✓ 正确
为了抓住这个机会，他做了大量的准备工作,left,0,左向(因果),left,左向(因果),0,0.9994389414787292,0.9994389414787292,0.0005535379168577492,7.552636361651821e-06,True,✓ 正确
他先是感到震惊，然后是愤怒，最后是无奈,left,0,左向(因果),left,左向(因果),0,0.9994847774505615,0.9994847774505615,0.0005067758029326797,8.50694596010726e-06,True,✓ 正确
因为热爱这份事业，所以他愿意为之奉献一切,left,0,左向(因果),left,左向(因果),0,0.9979356527328491,0.9979356527328491,0.002016918733716011,4.744066609418951e-05,True,✓ 正确
警报响起后，所有人员立即有序撤离,left,0,左向(因果),left,左向(因果),0,0.9979231953620911,0.9979231953620911,0.001876161783002317,0.0002006370050366968,True,✓ 正确
按照医生的嘱咐，他需要按时服药并注意休息,left,0,左向(因果),left,左向(因果),0,0.9516761302947998,0.9516761302947998,0.04790560528635979,0.0004183093551546335,True,✓ 正确
由于天气晴朗，今天非常适合进行户外活动,left,0,左向(因果),left,左向(因果),0,0.999481737613678,0.999481737613678,0.0005067206220701337,1.1501719200168736e-05,True,✓ 正确
他首先学习了基础语法，然后开始尝试编写小程序,left,0,左向(因果),left,左向(因果),0,0.9966127276420593,0.9966127276420593,0.0032883984968066216,9.88580723060295e-05,True,✓ 正确
为了找到最佳路线，他使用了导航软件,left,0,左向(因果),left,左向(因果),0,0.9993007183074951,0.9993007183074951,0.0006889649666845798,1.021549087454332e-05,True,✓ 正确
他倒了一杯咖啡，接着开始处理堆积如山的文件,left,0,左向(因果),left,左向(因果),0,0.9969940185546875,0.9969940185546875,0.0028902359772473574,0.00011579535203054547,True,✓ 正确
根据市场调研结果，消费者更倾向于这种包装,left,0,左向(因果),left,左向(因果),0,0.999347984790802,0.999347984790802,0.0006454964750446379,6.578815828106599e-06,True,✓ 正确
因为一个承诺，他在这里等了十年,left,0,左向(因果),left,左向(因果),0,0.9979912042617798,0.9979912042617798,0.001959647750481963,4.907777110929601e-05,True,✓ 正确
他先是学会了走路，然后学会了奔跑,left,0,左向(因果),left,左向(因果),0,0.99946528673172,0.99946528673172,0.0005257101147435606,9.09674145077588e-06,True,✓ 正确
为了达成和解，双方都做出了一些让步,left,0,左向(因果),left,左向(因果),0,0.9994414448738098,0.9994414448738098,0.0005505752051249146,7.939480383356567e-06,True,✓ 正确
他点击发送按钮，然后长舒了一口气,left,0,左向(因果),left,左向(因果),0,0.9162464141845703,0.9162464141845703,0.0725696012377739,0.011184019967913628,True,✓ 正确
由于技术革新，许多传统行业受到了冲击,left,0,左向(因果),left,左向(因果),0,0.9994907379150391,0.9994907379150391,0.0004976950003765523,1.1528925824677572e-05,True,✓ 正确
我们首先要学会倾听，然后才是表达,left,0,左向(因果),left,左向(因果),0,0.9972636699676514,0.9972636699676514,0.0026137277018278837,0.00012259114009793848,True,✓ 正确
他看起来很和善，没想到内心如此阴暗,right,1,右向(反因果),right,右向(反因果),1,0.9980923533439636,0.0008046864531934261,0.9980923533439636,0.0011029556626453996,True,✓ 正确
我一直以为他是开玩笑的，原来他说的都是真的,right,1,右向(反因果),right,右向(反因果),1,0.550285279750824,0.4454384446144104,0.550285279750824,0.004276256076991558,True,✓ 正确
我怎么也想不起那个单词，才发现它就在嘴边,right,1,右向(反因果),right,右向(反因果),1,0.5928411483764648,0.38864973187446594,0.5928411483764648,0.01850912533700466,True,✓ 正确
这场比赛起初势均力敌，后来证明一方的战术更胜一筹,right,1,右向(反因果),right,右向(反因果),1,0.9273549318313599,0.03945538029074669,0.9273549318313599,0.033189717680215836,True,✓ 正确
他声称自己是受害者，事实上他才是整个事件的策划者,right,1,右向(反因果),right,右向(反因果),1,0.9885198473930359,0.0010460428893566132,0.9885198473930359,0.010434160940349102,True,✓ 正确
所有人都以为他放弃了，真相是他正在准备一个大招,right,1,右向(反因果),right,右向(反因果),1,0.9999045133590698,1.602086740604136e-05,0.9999045133590698,7.944375101942569e-05,True,✓ 正确
那栋大楼突然停电了，原来是电路发生了故障,right,1,右向(反因果),right,右向(反因果),1,0.9999594688415527,2.5292312784586102e-05,0.9999594688415527,1.5285593690350652e-05,True,✓ 正确
我一直觉得他很普通，没想到他有那么惊人的才华,right,1,右向(反因果),left,左向(因果),0,0.6148024201393127,0.6148024201393127,0.38150933384895325,0.003688244381919503,False,✗ 错误
这个复杂的数学问题，最后才发现有一个非常简单的解法,right,1,右向(反因果),right,右向(反因果),1,0.5302233695983887,0.3489723205566406,0.5302233695983887,0.1208043172955513,True,✓ 正确
那段被尘封的历史，后来证明与我们现在的生活息息相关,right,1,右向(反因果),right,右向(反因果),1,0.9999523162841797,3.056492278119549e-05,0.9999523162841797,1.713570782158058e-05,True,✓ 正确
他表面上答应了你的要求，事实上根本没打算去做,right,1,右向(反因果),right,右向(反因果),1,0.9087294936180115,0.03767155483365059,0.9087294936180115,0.05359901115298271,True,✓ 正确
我以为今天的工作很少，没想到临时又增加了好几项,right,1,右向(反因果),right,右向(反因果),1,0.8949853181838989,0.10281146317720413,0.8949853181838989,0.0022032251581549644,True,✓ 正确
那个看似偶然的发现，原来是科学家多年努力的结果,right,1,右向(反因果),right,右向(反因果),1,0.9999473094940186,4.160897515248507e-05,0.9999473094940186,1.1068917956436053e-05,True,✓ 正确
我找遍了所有文件夹，才发现那个文件被我不小心删除了,right,1,右向(反因果),left,左向(因果),0,0.9775445461273193,0.9775445461273193,0.02151690237224102,0.0009385911980643868,False,✗ 错误
大家起初都怀疑他的能力，后来证明他完全可以胜任,right,1,右向(反因果),right,右向(反因果),1,0.999751627445221,0.00014733971329405904,0.999751627445221,0.0001010897831292823,True,✓ 正确
这个地方看起来很安全，事实上是犯罪高发区,right,1,右向(反因果),right,右向(反因果),1,0.4533710181713104,0.39079034328460693,0.4533710181713104,0.15583860874176025,True,✓ 正确
我以为我们的关系坚不可摧，没想到如此不堪一击,right,1,右向(反因果),right,右向(反因果),1,0.8564531207084656,0.14140698313713074,0.8564531207084656,0.0021399313118308783,True,✓ 正确
那个古老的传说，原来并不仅仅是故事那么简单,right,1,右向(反因果),right,右向(反因果),1,0.9999395608901978,5.0689548515947536e-05,0.9999395608901978,9.70075598161202e-06,True,✓ 正确
我一直打不开门，才发现我拿错了钥匙,right,1,右向(反因果),left,左向(因果),0,0.7816929817199707,0.7816929817199707,0.2157687395811081,0.002538258908316493,False,✗ 错误
他为自己的失败找了很多借口，后来证明只是因为他不够努力,right,1,右向(反因果),right,右向(反因果),1,0.7716649174690247,0.00422147661447525,0.7716649174690247,0.22411364316940308,True,✓ 正确
他总是把事情说得天花乱坠，事实上大部分都是夸大其词,right,1,右向(反因果),right,右向(反因果),1,0.9645734429359436,0.009597702883183956,0.9645734429359436,0.025828847661614418,True,✓ 正确
我以为面试进行得很顺利，没想到最终还是被拒绝了,right,1,右向(反因果),right,右向(反因果),1,0.8828856348991394,0.1148926243185997,0.8828856348991394,0.0022217256482690573,True,✓ 正确
那片荒芜的土地，原来曾经是一个繁华的王国,right,1,右向(反因果),right,右向(反因果),1,0.9999017715454102,8.428821456618607e-05,0.9999017715454102,1.3882001439924352e-05,True,✓ 正确
我反复确认了地址，才发现是导航把我带到了错误的地方,right,1,右向(反因果),right,右向(反因果),1,0.5627315044403076,0.4342626631259918,0.5627315044403076,0.0030058117117732763,True,✓ 正确
他的行为在当时被很多人不理解，后来证明他是对的,right,1,右向(反因果),right,右向(反因果),1,0.9878230094909668,0.011602864600718021,0.9878230094909668,0.0005740477936342359,True,✓ 正确
他总是表现得很快乐，事实上他承受着巨大的痛苦,right,1,右向(反因果),right,右向(反因果),1,0.9837744235992432,0.004396938253194094,0.9837744235992432,0.01182862650603056,True,✓ 正确
我以为这只是一个普通的夜晚，没想到会发生那么多事情,right,1,右向(反因果),right,右向(反因果),1,0.884394109249115,0.11305088549852371,0.884394109249115,0.0025550660211592913,True,✓ 正确
那个神秘的洞穴深处，原来藏着令人惊叹的钟乳石,right,1,右向(反因果),right,右向(反因果),1,0.9999545812606812,3.4176558983745053e-05,0.9999545812606812,1.1229796655243263e-05,True,✓ 正确
我一直以为是软件出了问题，才发现是我的操作不当,right,1,右向(反因果),right,右向(反因果),1,0.5559363961219788,0.4396921396255493,0.5559363961219788,0.004371475428342819,True,✓ 正确
他最初的投资并不被看好，后来证明他的商业眼光非常独到,right,1,右向(反因果),right,右向(反因果),1,0.9875876307487488,0.002104314276948571,0.9875876307487488,0.010308078490197659,True,✓ 正确
他总是表现得很慷慨，事实上他非常吝啬,right,1,右向(反因果),right,右向(反因果),1,0.983991265296936,0.00437580980360508,0.983991265296936,0.01163298636674881,True,✓ 正确
我以为这场雨很快就会停，没想到下了一整天,right,1,右向(反因果),right,右向(反因果),1,0.8955106139183044,0.10230512917041779,0.8955106139183044,0.002184278331696987,True,✓ 正确
那首被遗忘的老歌，原来背后有一个感人的爱情故事,right,1,右向(反因果),right,右向(反因果),1,0.9998146891593933,0.0001696703111520037,0.9998146891593933,1.571944449096918e-05,True,✓ 正确
我找了半天也没找到遥控器，才发现它被压在沙发垫下面了,right,1,右向(反因果),left,左向(因果),0,0.8525137305259705,0.8525137305259705,0.14394611120224,0.0035401617642492056,False,✗ 错误
所有人都以为他疯了，后来证明他是个超越时代的天才,right,1,右向(反因果),right,右向(反因果),1,0.9999042749404907,1.6038658941397443e-05,0.9999042749404907,7.963359530549496e-05,True,✓ 正确
他声称这项技术是原创的，事实上是窃取了他人的研究成果,right,1,右向(反因果),right,右向(反因果),1,0.9825791120529175,0.0013606554130092263,0.9825791120529175,0.016060244292020798,True,✓ 正确
我以为我已经做好了心理准备，没想到当事情发生时还是崩溃了,right,1,右向(反因果),right,右向(反因果),1,0.8665611147880554,0.13140086829662323,0.8665611147880554,0.0020380436908453703,True,✓ 正确
那幅看似杂乱的涂鸦，原来是一位著名艺术家的早期作品,right,1,右向(反因果),right,右向(反因果),1,0.9999468326568604,3.751306212507188e-05,0.9999468326568604,1.571065695316065e-05,True,✓ 正确
我一直连不上Wi-Fi，才发现是把密码输错了,right,1,右向(反因果),left,左向(因果),0,0.7311382293701172,0.7311382293701172,0.26556479930877686,0.00329690333455801,False,✗ 错误
虽然他有很多缺点，但他依然是我最好的朋友,bidirectional,2,双向,bidirectional,双向,2,0.9995986819267273,5.667306686518714e-05,0.00034459633752703667,0.9995986819267273,True,✓ 正确
这家餐厅不仅菜做得好吃，服务态度也特别好,bidirectional,2,双向,bidirectional,双向,2,0.9479277729988098,0.004250491503626108,0.04782180115580559,0.9479277729988098,True,✓ 正确
这个计划既有挑战性，也充满了机遇,bidirectional,2,双向,bidirectional,双向,2,0.4403759241104126,0.1433231383562088,0.416300892829895,0.4403759241104126,True,✓ 正确
一方面要注重知识的传授，另一方面要培养学生的能力,bidirectional,2,双向,bidirectional,双向,2,0.99940025806427,6.834674422862008e-05,0.0005313327419571579,0.99940025806427,True,✓ 正确
尽管外面风雨交加，但他必须马上出门,bidirectional,2,双向,bidirectional,双向,2,0.999498724937439,7.562750397482887e-05,0.0004255700914654881,0.999498724937439,True,✓ 正确
他不仅是团队的大脑，也是团队的精神领袖,bidirectional,2,双向,bidirectional,双向,2,0.998206377029419,9.93463399936445e-05,0.0016942898510023952,0.998206377029419,True,✓ 正确
这个小镇既有美丽的自然风光，也有宁静的生活节奏,bidirectional,2,双向,right,右向(反因果),1,0.49325186014175415,0.13936565816402435,0.49325186014175415,0.3673825263977051,False,✗ 错误
一方面，我们要面对现实；另一方面，我们也要怀揣梦想,bidirectional,2,双向,bidirectional,双向,2,0.999390721321106,7.529277354478836e-05,0.0005339751951396465,0.999390721321106,True,✓ 正确
虽然这只是一个小小的善举，但足以改变一个人的一生,bidirectional,2,双向,bidirectional,双向,2,0.9995972514152527,5.680967296939343e-05,0.0003459043218754232,0.9995972514152527,True,✓ 正确
她不仅有出众的外貌，更有丰富的内涵,bidirectional,2,双向,bidirectional,双向,2,0.998801589012146,8.804495155345649e-05,0.0011104517616331577,0.998801589012146,True,✓ 正确
这次改革既涉及利益的调整，也涉及观念的更新,bidirectional,2,双向,bidirectional,双向,2,0.9817007184028625,0.0012838360853493214,0.01701551303267479,0.9817007184028625,True,✓ 正确
一方面要做好风险控制，另一方面要敢于抓住机会,bidirectional,2,双向,bidirectional,双向,2,0.9993964433670044,6.989797111600637e-05,0.0005336199537850916,0.9993964433670044,True,✓ 正确
尽管身体感到疲惫，但他的精神依然高度集中,bidirectional,2,双向,bidirectional,双向,2,0.9994638562202454,7.766605995129794e-05,0.00045847828732803464,0.9994638562202454,True,✓ 正确
这个项目不仅为公司创造了利润，也提升了公司的品牌形象,bidirectional,2,双向,right,右向(反因果),1,0.4198305010795593,0.32042112946510315,0.4198305010795593,0.2597484290599823,False,✗ 错误
他既是严格的教练，也是慈祥的父亲,bidirectional,2,双向,bidirectional,双向,2,0.9970999956130981,0.0002031075127888471,0.00269691227003932,0.9970999956130981,True,✓ 正确
一方面要加强内部管理，另一方面要拓展外部合作,bidirectional,2,双向,bidirectional,双向,2,0.9994024038314819,6.776988448109478e-05,0.0005297702155075967,0.9994024038314819,True,✓ 正确
虽然离成功还有很长的路要走，但我们已经看到了希望,bidirectional,2,双向,bidirectional,双向,2,0.9995790123939514,6.000033317832276e-05,0.0003608854312915355,0.9995790123939514,True,✓ 正确
这不仅是一场体育比赛，更是一场文化交流活动,bidirectional,2,双向,bidirectional,双向,2,0.9939239621162415,0.00026520792744122446,0.005810880102217197,0.9939239621162415,True,✓ 正确
这个设计既体现了东方美学，也融合了西方元素,bidirectional,2,双向,right,右向(反因果),1,0.41078364849090576,0.19687215983867645,0.41078364849090576,0.392344206571579,False,✗ 错误
一方面要肯定过去的成就，另一方面要着眼于未来的发展,bidirectional,2,双向,bidirectional,双向,2,0.999395489692688,6.874202517792583e-05,0.0005357631598599255,0.999395489692688,True,✓ 正确
尽管他解释了很多遍，但是没有人相信他,bidirectional,2,双向,bidirectional,双向,2,0.9994757771492004,7.421793998219073e-05,0.0004500109935179353,0.9994757771492004,True,✓ 正确
这支股票不仅具有投资价值，而且还有很高的成长潜力,bidirectional,2,双向,bidirectional,双向,2,0.9785192608833313,0.0015373544301837683,0.019943423569202423,0.9785192608833313,True,✓ 正确
这次经历既让我增长了知识，也让我学会了成长,bidirectional,2,双向,bidirectional,双向,2,0.9819216728210449,0.0017649094806984067,0.016313379630446434,0.9819216728210449,True,✓ 正确
一方面要满足大众的需求，另一方面要引领审美的潮流,bidirectional,2,双向,bidirectional,双向,2,0.9994016885757446,6.882707384647802e-05,0.0005294851725921035,0.9994016885757446,True,✓ 正确
虽然我们分开了，但我会永远记得那些美好的时光,bidirectional,2,双向,bidirectional,双向,2,0.9995694756507874,7.20497191650793e-05,0.0003584791556932032,0.9995694756507874,True,✓ 正确
这个系统不仅运行稳定，而且扩展性也很强,bidirectional,2,双向,right,右向(反因果),1,0.4507802724838257,0.21232947707176208,0.4507802724838257,0.33689019083976746,False,✗ 错误
这既是时代的呼唤，也是历史的必然,bidirectional,2,双向,bidirectional,双向,2,0.9883070588111877,0.000583917775657028,0.011109027080237865,0.9883070588111877,True,✓ 正确
一方面要尊重个人选择，另一方面要维护集体利益,bidirectional,2,双向,bidirectional,双向,2,0.9993994235992432,6.86459316057153e-05,0.0005319460178725421,0.9993994235992432,True,✓ 正确
尽管对手非常强大，但我们有勇气挑战他们,bidirectional,2,双向,bidirectional,双向,2,0.9994645714759827,7.374974666163325e-05,0.00046168561675585806,0.9994645714759827,True,✓ 正确
他不仅在自己的领域取得了成就，还积极参与公益事业,bidirectional,2,双向,bidirectional,双向,2,0.9982084035873413,9.899000724544749e-05,0.001692573307082057,0.9982084035873413,True,✓ 正确
这个建筑既是地标，也是一件艺术品,bidirectional,2,双向,right,右向(反因果),1,0.4579226076602936,0.25171467661857605,0.4579226076602936,0.29036274552345276,False,✗ 错误
一方面要学习理论，另一方面要勇于实践,bidirectional,2,双向,bidirectional,双向,2,0.9994035959243774,6.938039587112144e-05,0.000527077994775027,0.9994035959243774,True,✓ 正确
虽然他外表看起来很严肃，但其实是个很幽默的人,bidirectional,2,双向,bidirectional,双向,2,0.9995823502540588,6.099087477196008e-05,0.00035659378045238554,0.9995823502540588,True,✓ 正确
这部纪录片不仅内容翔实，而且拍摄手法也很有创意,bidirectional,2,双向,bidirectional,双向,2,0.7727667093276978,0.055663589388132095,0.17156977951526642,0.7727667093276978,True,✓ 正确
这既考验你的智力，也考验你的耐心,bidirectional,2,双向,bidirectional,双向,2,0.9901358485221863,0.0005087138270027936,0.009355415590107441,0.9901358485221863,True,✓ 正确
一方面要发扬优点，另一方面要改进不足,bidirectional,2,双向,bidirectional,双向,2,0.9994022846221924,7.024373189778998e-05,0.000527461466845125,0.9994022846221924,True,✓ 正确
尽管现实很残酷，但我们不能失去对未来的希望,bidirectional,2,双向,bidirectional,双向,2,0.9994713664054871,7.408183591905981e-05,0.00045459612738341093,0.9994713664054871,True,✓ 正确
他不仅是我的榜样，也是我努力追赶的目标,bidirectional,2,双向,bidirectional,双向,2,0.9982209801673889,9.860164573183283e-05,0.001680303830653429,0.9982209801673889,True,✓ 正确
这个节日既是家庭团聚的日子，也是怀念先人的时刻,bidirectional,2,双向,bidirectional,双向,2,0.5685247778892517,0.08384784311056137,0.3476274013519287,0.5685247778892517,True,✓ 正确
一方面要快速迭代，另一方面要保证产品质量,bidirectional,2,双向,bidirectional,双向,2,0.999403715133667,6.80506564094685e-05,0.000528296921402216,0.999403715133667,True,✓ 正确
