text,direction,pred_idx,pred_label,pred_label_cn,confidence,prob_left,prob_right,prob_bidirectional,route_final,p_nonleft
考卷分数异常，结果是题库版本错配。,right,1,right,右向(反因果),0.9907625317573547,0.008028881624341011,0.9907625317573547,0.0012086337665095925,bidir,0.9919711655238643
他抢着结账，看来是领了消费券。,right,1,right,右向(反因果),0.990620493888855,0.008178072050213814,0.990620493888855,0.0012014001840725541,bidir,0.9918218940729275
短信全是验证码，真相是爬虫刷号。,right,1,right,右向(反因果),0.9975564479827881,0.0018664883682504296,0.9975564479827881,0.0005770828574895859,bidir,0.9981335308402777
"He smiled at the screen, it turned out the camera was off.",right,0,left,左向(因果),0.8575717210769653,0.8575717210769653,0.13951705396175385,0.002911178395152092,forward,0.14242823235690594
All tickets vanished; apparently a celebrity reposted.,right,1,right,右向(反因果),0.9883087873458862,0.010364411398768425,0.9883087873458862,0.0013267254689708352,bidir,0.9896355128148571
The room went dark; the reason was a blown fuse.,right,1,right,右向(反因果),0.9963768124580383,0.0028959268238395452,0.9963768124580383,0.000727216771338135,bidir,0.9971040292293765
She muted herself—it turned out the dog was barking.,right,1,right,右向(反因果),0.9969154596328735,0.002423310885205865,0.9969154596328735,0.0006612036377191544,bidir,0.9975766632705927
The site slowed down; apparently the cache expired.,right,1,right,右向(反因果),0.9415818452835083,0.05563574656844139,0.9415818452835083,0.00278247962705791,bidir,0.9443643249105662
He left early; the reason was a sudden migraine.,right,1,right,右向(反因果),0.9933699369430542,0.0055543407797813416,0.9933699369430542,0.0010757071431726217,bidir,0.9944456440862268
The graph spiked; it turned out to be a logging loop.,right,1,right,右向(反因果),0.9924002885818481,0.006440002005547285,0.9924002885818481,0.0011597139528021216,bidir,0.9935600025346503
They paused the deployment; apparently QA found a blocker.,right,1,right,右向(反因果),0.98270583152771,0.015649160370230675,0.98270583152771,0.0016449857503175735,bidir,0.9843508172780275
The crowd dispersed; the reason was a false alarm.,right,1,right,右向(反因果),0.9891570806503296,0.00944039411842823,0.9891570806503296,0.001402504276484251,bidir,0.9905595849268138
Her GPS drifted; it turned out to be a tunnel.,right,0,left,左向(因果),0.9631128311157227,0.9631128311157227,0.034821126610040665,0.0020660515874624252,forward,0.03688717819750309
The door stayed open; apparently the sensor misread.,right,1,right,右向(反因果),0.9673658609390259,0.03041640669107437,0.9673658609390259,0.002217658329755068,bidir,0.969583519268781
He changed the title—the reason was a trademark conflict.,right,1,right,右向(反因果),0.9977765679359436,0.0016507545951753855,0.9977765679359436,0.0005727182724513113,bidir,0.9983492862083949
The charts looked perfect; it turned out the data was stale.,right,1,right,右向(反因果),0.997361958026886,0.002041546395048499,0.997361958026886,0.0005964491865597665,bidir,0.9979584072134458
She canceled the meeting; apparently the client flew out.,right,1,right,右向(反因果),0.9617318511009216,0.03604615107178688,0.9617318511009216,0.0022220341488718987,bidir,0.9639538852497935
The fan screamed; it turned out to be dust buildup.,right,1,right,右向(反因果),0.7609796524047852,0.234477698802948,0.7609796524047852,0.004542660433799028,bidir,0.7655223128385842
Traffic froze; apparently there was a lane closure.,right,1,right,右向(反因果),0.9966267347335815,0.002673738868907094,0.9966267347335815,0.0006995329167693853,bidir,0.9973262676503509
He turned off comments—the reason was bot spam.,right,1,right,右向(反因果),0.9976186156272888,0.0018109428929165006,0.9976186156272888,0.0005703952629119158,bidir,0.9981890108902007
The emails bounced; it turned out DMARC failed.,right,1,right,右向(反因果),0.9961018562316895,0.0031181753147393465,0.9961018562316895,0.0007799743907526135,bidir,0.9968818306224421
She switched laptops; apparently the battery swelled.,right,0,left,左向(因果),0.8284803032875061,0.8284803032875061,0.16880980134010315,0.0027099677827209234,forward,0.17151976912282407
The model overfit; the reason was label leakage.,right,1,right,右向(反因果),0.994877278804779,0.004203100688755512,0.994877278804779,0.0009196990868076682,bidir,0.9957969778915867
He deleted the branch; apparently it was merged already.,right,1,right,右向(反因果),0.9917027354240417,0.007165283430367708,0.9917027354240417,0.001132052973844111,bidir,0.9928347883978859
The lights flickered; it turned out to be brownout.,right,0,left,左向(因果),0.9225049614906311,0.9225049614906311,0.07460445910692215,0.0028906106017529964,forward,0.07749506970867515
She stopped typing—the reason was a keyboard spill.,right,1,right,右向(反因果),0.9967076778411865,0.002596754115074873,0.9967076778411865,0.0006955026183277369,bidir,0.9974031804595143
The price tanked; apparently guidance was cut.,right,1,right,右向(反因果),0.9599795937538147,0.03757970407605171,0.9599795937538147,0.0024407433811575174,bidir,0.9624203371349722
He pulled the plug; it turned out the fuse saved the board.,right,0,left,左向(因果),0.5251675844192505,0.5251675844192505,0.4702976942062378,0.004534724168479443,forward,0.47483241837471724
The app kept asking login; the reason was cookie purge.,right,1,right,右向(反因果),0.9972359538078308,0.002126753795892,0.9972359538078308,0.0006373212672770023,bidir,0.9978732750751078
She looked confused; apparently the slides were shuffled.,right,1,right,右向(反因果),0.9971309900283813,0.0022242357954382896,0.9971309900283813,0.0006447659689001739,bidir,0.9977757559972815
The repo shrank; it turned out LFS was enabled.,right,1,right,右向(反因果),0.9931710958480835,0.005712746176868677,0.9931710958480835,0.0011161522706970572,bidir,0.9942872481187806
The drone drifted; apparently GPS multipath.,right,1,right,右向(反因果),0.5058188438415527,0.48691651225090027,0.5058188438415527,0.007264609448611736,bidir,0.5130834532901645
Her voice echoed; the reason was double input.,right,1,right,右向(反因果),0.9936286807060242,0.0053325230255723,0.9936286807060242,0.0010388167575001717,bidir,0.9946674974635243
服务器宕机，但是数据还是保住了。,bidirectional,2,bidirectional,双向,0.9942481517791748,0.004163686651736498,0.0015880926512181759,0.9942481517791748,bidir,0.995836244430393
代码很乱，但是跑得飞快。,bidirectional,2,bidirectional,双向,0.9956652522087097,0.003419802989810705,0.0009150501573458314,0.9956652522087097,bidir,0.9965803023660555
他很累，然而并未停下训练。,bidirectional,2,bidirectional,双向,0.9967617988586426,0.002632643561810255,0.0006054773111827672,0.9967617988586426,bidir,0.9973672761698253
天气转凉，不过客流不降反升。,bidirectional,2,bidirectional,双向,0.995750904083252,0.0035080474335700274,0.0007410940015688539,0.995750904083252,bidir,0.9964919980848208
预算紧张，可是功能范围并未缩小。,bidirectional,2,bidirectional,双向,0.9962947964668274,0.0028843991458415985,0.0008207643404603004,0.9962947964668274,bidir,0.9971155608072877
她话不多，却总能点中要害。,bidirectional,2,bidirectional,双向,0.9706122875213623,0.012930226512253284,0.016457457095384598,0.9706122875213623,bidir,0.9870697446167469
会场嘈杂，然而会议照常推进。,bidirectional,2,bidirectional,双向,0.9774846434593201,0.01331756915897131,0.009197823703289032,0.9774846434593201,bidir,0.9866824671626091
电量见底，但是导航继续指路。,bidirectional,2,bidirectional,双向,0.913236141204834,0.08284489065408707,0.003918945323675871,0.913236141204834,bidir,0.9171550865285099
风很大，偏偏无人机稳得出奇。,bidirectional,2,bidirectional,双向,0.9860889315605164,0.008871190249919891,0.005039865151047707,0.9860889315605164,bidir,0.9911287967115641
时间不多，不过测试覆盖还在提升。,bidirectional,2,bidirectional,双向,0.9969711303710938,0.002478495007380843,0.0005503332358784974,0.9969711303710938,bidir,0.9975214636069722
需求改了，但是交付时间不变。,bidirectional,2,bidirectional,双向,0.9924180507659912,0.0064244139939546585,0.0011574719101190567,0.9924180507659912,bidir,0.9935755226761103
服务器升温，然而风扇噪音可控。,bidirectional,2,bidirectional,双向,0.9947887659072876,0.004289805423468351,0.0009214151650667191,0.9947887659072876,bidir,0.9957101810723543
人手不足，却完成了既定目标。,bidirectional,2,bidirectional,双向,0.8548807501792908,0.14061565697193146,0.0045035602524876595,0.8548807501792908,bidir,0.8593843104317784
数据稀疏，不过模型仍稳定收敛。,bidirectional,2,bidirectional,双向,0.9968637228012085,0.0025870350655168295,0.0005492002237588167,0.9968637228012085,bidir,0.9974129230249673
他没吃早饭，但是精神还不错。,bidirectional,2,bidirectional,双向,0.9961991906166077,0.002978581702336669,0.0008222900214605033,0.9961991906166077,bidir,0.9970214806380682
文档不全，然而实现并不复杂。,bidirectional,2,bidirectional,双向,0.9955170750617981,0.003366282908245921,0.001116605824790895,0.9955170750617981,bidir,0.996633680886589
路远车少，不过到达更快。,bidirectional,2,bidirectional,双向,0.9931753277778625,0.005757576320320368,0.0010671266354620457,0.9931753277778625,bidir,0.9942424544133246
场地狭小，可是布线很整洁。,bidirectional,2,bidirectional,双向,0.9948781728744507,0.004081753082573414,0.0010401230538263917,0.9948781728744507,bidir,0.9959182959282771
她紧张，却讲得很清楚。,bidirectional,2,bidirectional,双向,0.9936316609382629,0.0046556671150028706,0.001712724333629012,0.9936316609382629,bidir,0.995344385271892
版本老旧，然而漏洞都已修复。,bidirectional,2,bidirectional,双向,0.9754254221916199,0.012041301466524601,0.012533205561339855,0.9754254221916199,bidir,0.9879586277529597
楼层噪声高，不过震动值在阈内。,bidirectional,2,bidirectional,双向,0.9952829480171204,0.0038024450186640024,0.0009146988159045577,0.9952829480171204,bidir,0.9961976468330249
他话锋很硬，但是态度很诚恳。,bidirectional,2,bidirectional,双向,0.983548104763031,0.009300178848206997,0.007151616271585226,0.983548104763031,bidir,0.9906997210346162
屏幕偏暗，然而可读性尚可。,bidirectional,2,bidirectional,双向,0.9967999458312988,0.002556731691583991,0.0006432943046092987,0.9967999458312988,bidir,0.9974432401359081
成本上涨，不过毛利并未恶化。,bidirectional,2,bidirectional,双向,0.9962944388389587,0.0028815828263759613,0.0008239764138124883,0.9962944388389587,bidir,0.9971184152527712
KPI更严，可还是没裁员。,bidirectional,2,bidirectional,双向,0.996970534324646,0.0024736574850976467,0.0005557335680350661,0.996970534324646,bidir,0.9975262678926811
他话说得重，然而出手很温柔。,bidirectional,2,bidirectional,双向,0.9957457184791565,0.0032858478371053934,0.0009684534161351621,0.9957457184791565,bidir,0.9967141718952917
接口复杂，不过调用简单。,bidirectional,2,bidirectional,双向,0.996768593788147,0.0025767034385353327,0.0006546815275214612,0.996768593788147,bidir,0.9974232753156684
门票贵，可是现场爆满。,bidirectional,1,right,右向(反因果),0.9389700293540955,0.04279429093003273,0.9389700293540955,0.01823562942445278,bidir,0.9572056587785482
他跑得慢，然而耐力极好。,bidirectional,2,bidirectional,双向,0.9969702959060669,0.0024760738015174866,0.0005535668460652232,0.9969702959060669,bidir,0.9975238627521321
风景一般，不过服务一流。,bidirectional,2,bidirectional,双向,0.9951123595237732,0.0040548997931182384,0.0008326999959535897,0.9951123595237732,bidir,0.9959450595197268
她很少发言，却总在关键处补刀。,bidirectional,2,bidirectional,双向,0.975795567035675,0.013268616050481796,0.010935804806649685,0.975795567035675,bidir,0.9867313718423247
雨越下越大，但是航班准点。,bidirectional,0,left,左向(因果),0.8037160038948059,0.8037160038948059,0.005664212163537741,0.1906198412179947,forward,0.19628405338153243
机位很紧，然而摄影师照样出片。,bidirectional,2,bidirectional,双向,0.9802785515785217,0.017478670924901962,0.002242875285446644,0.9802785515785217,bidir,0.9825214268639684
仓库远，可是发货很快。,bidirectional,0,left,左向(因果),0.5561354160308838,0.5561354160308838,0.008200662210583687,0.4356639087200165,forward,0.44386457093060017
他年纪小，然而心智成熟。,bidirectional,2,bidirectional,双向,0.9969858527183533,0.002461646217852831,0.0005524953594431281,0.9969858527183533,bidir,0.9975383480777964
算法简单，不过效果拔群。,bidirectional,2,bidirectional,双向,0.996532678604126,0.00277456222102046,0.0006926694768480957,0.996532678604126,bidir,0.9972253480809741
会场很冷，但是讨论很热。,bidirectional,2,bidirectional,双向,0.9956302642822266,0.0034330671187490225,0.0009367170860059559,0.9956302642822266,bidir,0.9965669813682325
路线更绕，却更安全。,bidirectional,2,bidirectional,双向,0.9968998432159424,0.00255948631092906,0.0005407052813097835,0.9968998432159424,bidir,0.9974405484972522
她话题跳跃，不过逻辑自洽。,bidirectional,1,right,右向(反因果),0.9631940126419067,0.014483199454843998,0.9631940126419067,0.022322753444314003,bidir,0.9855167660862207
时差严重，然而协作顺畅。,bidirectional,2,bidirectional,双向,0.9962711334228516,0.003088397206738591,0.0006404463783837855,0.9962711334228516,bidir,0.9969115798012353
订单减少，可是复购率上升。,bidirectional,2,bidirectional,双向,0.9965697526931763,0.0027692513540387154,0.0006609743577428162,0.9965697526931763,bidir,0.9972307270509191
工位很挤，然而沟通更便捷。,bidirectional,2,bidirectional,双向,0.9964926838874817,0.002901925938203931,0.0006053138058632612,0.9964926838874817,bidir,0.997097997693345
她话很直，但是真不伤人。,bidirectional,1,right,右向(反因果),0.8282142877578735,0.02474268153309822,0.8282142877578735,0.1470431089401245,bidir,0.975257396697998
月亮很亮，然而街道更暗。,bidirectional,2,bidirectional,双向,0.9968771934509277,0.0025148314889520407,0.0006079174345359206,0.9968771934509277,bidir,0.9974851108854637
他衣着随意，不过代码严谨。,bidirectional,2,bidirectional,双向,0.7324492335319519,0.2597638666629791,0.007786945905536413,0.7324492335319519,bidir,0.7402361794374883
样本很少，然而泛化不错。,bidirectional,2,bidirectional,双向,0.9967799782752991,0.0025767330080270767,0.0006432813825085759,0.9967799782752991,bidir,0.9974232596578076
他出生在北方，不过一直住南城。,bidirectional,2,bidirectional,双向,0.9963243007659912,0.002932771109044552,0.0007429703837260604,0.9963243007659912,bidir,0.9970672711497173
城市拥堵，然而地铁准点。,bidirectional,0,left,左向(因果),0.9292964935302734,0.9292964935302734,0.004671401344239712,0.06603208929300308,forward,0.0707034906372428
灯光刺眼，不过屏幕防眩。,bidirectional,2,bidirectional,双向,0.5950190424919128,0.3963681757450104,0.008612735196948051,0.5950190424919128,bidir,0.6036317776888609
海面很平，可还是有暗流。,bidirectional,2,bidirectional,双向,0.9961729645729065,0.002990160835906863,0.0008368500857613981,0.9961729645729065,bidir,0.9970098146586679
她声音轻，却有穿透力。,bidirectional,2,bidirectional,双向,0.9959153532981873,0.0033676298335194588,0.0007170097669586539,0.9959153532981873,bidir,0.9966323630651459
延迟偏高，不过抖动很小。,bidirectional,2,bidirectional,双向,0.9904228448867798,0.006312096491456032,0.0032650928478688,0.9904228448867798,bidir,0.9936879377346486
粉丝变少，然而互动更密。,bidirectional,2,bidirectional,双向,0.997087299823761,0.0023884836118668318,0.000524168077390641,0.997087299823761,bidir,0.9976114679011516
题目很怪，但是思路很直。,bidirectional,2,bidirectional,双向,0.8601912260055542,0.028113679960370064,0.11169511079788208,0.8601912260055542,bidir,0.9718863368034363
她不善寒暄，不过待人真诚。,bidirectional,2,bidirectional,双向,0.9963311553001404,0.0028901437763124704,0.0007786317146383226,0.9963311553001404,bidir,0.9971097870147787
表格很长，然而重点清晰。,bidirectional,2,bidirectional,双向,0.9966075420379639,0.002710492815822363,0.0006819817353971303,0.9966075420379639,bidir,0.997289523773361
仓促上线，不过回滚预案齐全。,bidirectional,2,bidirectional,双向,0.9814338088035583,0.015909941866993904,0.0026562227867543697,0.9814338088035583,bidir,0.9840900315903127
房间很小，却布置得体。,bidirectional,2,bidirectional,双向,0.9908155202865601,0.007729256991297007,0.00145512365270406,0.9908155202865601,bidir,0.9922706439392641
电梯很慢，不过楼梯更健康。,bidirectional,2,bidirectional,双向,0.9968704581260681,0.002534538274630904,0.0005949920159764588,0.9968704581260681,bidir,0.9974654501420446
会期缩短，然而议题更聚焦。,bidirectional,2,bidirectional,双向,0.9963339567184448,0.002870462602004409,0.0007955433102324605,0.9963339567184448,bidir,0.9971295000286773
预算吃紧，但是赞助到位。,bidirectional,2,bidirectional,双向,0.9941495656967163,0.004915125668048859,0.0009353240020573139,0.9941495656967163,bidir,0.9950848896987736
她很腼腆，不过不怯场。,bidirectional,2,bidirectional,双向,0.9955750703811646,0.0033961976878345013,0.0010287252953276038,0.9955750703811646,bidir,0.9966037956764922
店铺很旧，然而口碑极好。,bidirectional,2,bidirectional,双向,0.9948384165763855,0.0037970368284732103,0.0013644937425851822,0.9948384165763855,bidir,0.9962029103189707
风噪很大，却听得见鸟鸣。,bidirectional,2,bidirectional,双向,0.8410934209823608,0.09013461321592331,0.06877198070287704,0.8410934209823608,bidir,0.9098654016852379
他语速快，不过咬字清楚。,bidirectional,2,bidirectional,双向,0.9910633563995361,0.007449548691511154,0.0014870961895212531,0.9910633563995361,bidir,0.9925504525890574
招牌不起眼，然而生意兴隆。,bidirectional,2,bidirectional,双向,0.9964872598648071,0.0028709042817354202,0.0006418376578949392,0.9964872598648071,bidir,0.9971290975227021
曲线很抖，但是真值很稳。,bidirectional,2,bidirectional,双向,0.9964780211448669,0.0028374306857585907,0.0006845620810054243,0.9964780211448669,bidir,0.9971625832258724
雨刮很响，不过视野清晰。,bidirectional,2,bidirectional,双向,0.9899663925170898,0.008548174984753132,0.001485450193285942,0.9899663925170898,bidir,0.9914518427103758
他人很瘦，然而力气不小。,bidirectional,2,bidirectional,双向,0.9965940117835999,0.0027104560285806656,0.0006954232812859118,0.9965940117835999,bidir,0.9972894350648858
延误严重，不过服务加倍。,bidirectional,2,bidirectional,双向,0.9946995973587036,0.0044212620705366135,0.0008791416767053306,0.9946995973587036,bidir,0.9955787390354089
水温很低，然而咖啡依旧香。,bidirectional,2,bidirectional,双向,0.9963299632072449,0.002978972624987364,0.000691177265252918,0.9963299632072449,bidir,0.9970211404724978
她步伐慢，然而节奏稳。,bidirectional,2,bidirectional,双向,0.9969242215156555,0.0025297291576862335,0.0005460247630253434,0.9969242215156555,bidir,0.9974702462786809
系统复杂，不过运维简单。,bidirectional,2,bidirectional,双向,0.9969722032546997,0.0024784975685179234,0.0005492600030265749,0.9969722032546997,bidir,0.9975214632577263
风向突变，可是帆位稳住了。,bidirectional,2,bidirectional,双向,0.9961579442024231,0.003155109006911516,0.0006870205397717655,0.9961579442024231,bidir,0.9968449647421949
他丢了稿子，然而记忆力救了场。,bidirectional,0,left,左向(因果),0.9993019104003906,0.9993019104003906,0.0005483971326611936,0.0001496309123467654,forward,0.000698028045007959
票价上调，不过福利更多。,bidirectional,2,bidirectional,双向,0.9956537485122681,0.0035979084204882383,0.0007482936489395797,0.9956537485122681,bidir,0.9964020421612076
她不化妆，却很上镜。,bidirectional,2,bidirectional,双向,0.9952149391174316,0.0038394974544644356,0.000945514882914722,0.9952149391174316,bidir,0.9961604540003464
路牌不清，不过导航够用。,bidirectional,2,bidirectional,双向,0.995451033115387,0.0037368200719356537,0.0008120996644720435,0.995451033115387,bidir,0.996263132779859
他词汇不多，却表达准确。,bidirectional,2,bidirectional,双向,0.993705689907074,0.005234898068010807,0.0010593876941129565,0.993705689907074,bidir,0.9947650776011869
包装一般，不过口感惊喜。,bidirectional,2,bidirectional,双向,0.9941021800041199,0.004876643884927034,0.0010212021879851818,0.9941021800041199,bidir,0.995123382192105
背景很吵，然而麦克风降噪强。,bidirectional,2,bidirectional,双向,0.9940434098243713,0.004299168009310961,0.0016574767651036382,0.9940434098243713,bidir,0.995700886589475
他走得慢，可还是先到。,bidirectional,2,bidirectional,双向,0.9943515062332153,0.004640876315534115,0.0010075882310047746,0.9943515062332153,bidir,0.9953590944642201
题库更新，然而旧解仍适用。,bidirectional,2,bidirectional,双向,0.9967111349105835,0.002713422989472747,0.0005754687590524554,0.9967111349105835,bidir,0.997286603669636
她少言寡语，不过眼神有内容。,bidirectional,2,bidirectional,双向,0.9917535781860352,0.005577890668064356,0.0026684715412557125,0.9917535781860352,bidir,0.9944220497272909
他怕冷，然而冬泳坚持了。,bidirectional,2,bidirectional,双向,0.9915779829025269,0.007146911695599556,0.001275129383429885,0.9915779829025269,bidir,0.9928531122859567
屏幕反光，不过贴膜改善了。,bidirectional,2,bidirectional,双向,0.9861747026443481,0.012043921276926994,0.0017814493039622903,0.9861747026443481,bidir,0.9879561519483104
她情绪复杂，然而判断清晰。,bidirectional,2,bidirectional,双向,0.9963330030441284,0.0028620625380426645,0.0008049202151596546,0.9963330030441284,bidir,0.9971379232592881
"The budget was tight, but delivery stayed on time.",bidirectional,2,bidirectional,双向,0.996852695941925,0.0025895340368151665,0.0005578427226282656,0.996852695941925,bidir,0.9974105386645533
"He speaks little, yet his points are sharp.",bidirectional,2,bidirectional,双向,0.9968173503875732,0.0026302202604711056,0.0005524019943550229,0.9968173503875732,bidir,0.9973697523819283
"The hall was noisy, however the talk was clear.",bidirectional,2,bidirectional,双向,0.9955273270606995,0.0036684051156044006,0.0008042692788876593,0.9955273270606995,bidir,0.9963315963395871
"The route was longer, but safer overall.",bidirectional,2,bidirectional,双向,0.9953311085700989,0.0038662853185087442,0.0008025417337194085,0.9953311085700989,bidir,0.9961336503038183
"She looks calm, yet her pulse races.",bidirectional,2,bidirectional,双向,0.9967543482780457,0.0026506816502660513,0.0005949226906523108,0.9967543482780457,bidir,0.997349270968698
"The repo is messy, but tests are solid.",bidirectional,2,bidirectional,双向,0.9967024922370911,0.0027320117224007845,0.0005654366104863584,0.9967024922370911,bidir,0.9972679288475774
"Costs went up, however margins held.",bidirectional,2,bidirectional,双向,0.9957977533340454,0.0034741193521767855,0.0007282149745151401,0.9957977533340454,bidir,0.9965259683085606
"The city was crowded, yet the trains were punctual.",bidirectional,2,bidirectional,双向,0.9939305782318115,0.004923650063574314,0.0011457303771749139,0.9939305782318115,bidir,0.9950763086089864
"He typed fast, but never missed a check.",bidirectional,2,bidirectional,双向,0.9877655506134033,0.01052184123545885,0.001712618744932115,0.9877655506134033,bidir,0.9894781693583354
"The screen is dim, yet readable.",bidirectional,2,bidirectional,双向,0.9962305426597595,0.003127728123217821,0.0006416723481379449,0.9962305426597595,bidir,0.9968722150078975
"The form is long, however the flow is simple.",bidirectional,2,bidirectional,双向,0.9968324303627014,0.002622565720230341,0.0005449092132039368,0.9968324303627014,bidir,0.9973773395759054
"The signal is weak, yet packets get through.",bidirectional,2,bidirectional,双向,0.9964585900306702,0.0029360323678702116,0.0006052931421436369,0.9964585900306702,bidir,0.9970638831728138
"The team is small, but output is huge.",bidirectional,2,bidirectional,双向,0.9969364404678345,0.0025322320871055126,0.0005313032888807356,0.9969364404678345,bidir,0.9974677437567152
"The codebase is old, however patches are clean.",bidirectional,2,bidirectional,双向,0.9960060715675354,0.0033189610112458467,0.0006749466410838068,0.9960060715675354,bidir,0.9966810182086192
"Latency is high, yet jitter is low.",bidirectional,2,bidirectional,双向,0.9970135688781738,0.002416459610685706,0.0005700492765754461,0.9970135688781738,bidir,0.9975836181547493
"The seat is cramped, but the view is great.",bidirectional,2,bidirectional,双向,0.9969273209571838,0.0025371594820171595,0.0005354654276743531,0.9969273209571838,bidir,0.9974627863848582
"The brief is vague, yet the result clicks.",bidirectional,2,bidirectional,双向,0.9963145852088928,0.0030585171189159155,0.000626860826741904,0.9963145852088928,bidir,0.9969414460356347
"Noise is heavy, but the filter is stronger.",bidirectional,2,bidirectional,双向,0.9970666766166687,0.0023977819364517927,0.0005355402245186269,0.9970666766166687,bidir,0.9976022168411873
"The pace is slow, yet the rhythm is steady.",bidirectional,2,bidirectional,双向,0.9970576763153076,0.0024212906137108803,0.0005210902309045196,0.9970576763153076,bidir,0.9975787665462121
他把水烧开，同时把茶具温好了。,left,0,left,左向(因果),0.9995404481887817,0.9995404481887817,0.00036826430005021393,9.131085244007409e-05,forward,0.000459575152490288
她整理行李，而且把清单同步给同伴。,left,0,left,左向(因果),0.9994513392448425,0.9994513392448425,0.00043814064702019095,0.00011056313815061003,forward,0.000548703785170801
我写完脚本，并且提交了MR。,left,0,left,左向(因果),0.9995200634002686,0.9995200634002686,0.00039200729224830866,8.798267663223669e-05,forward,0.00047998996888054535
设备自检完成，同时上传了日志。,left,0,left,左向(因果),0.9995348453521729,0.9995348453521729,0.000374792842194438,9.04229746083729e-05,forward,0.0004652158168028109
他先量体温，而且记录在表格里。,left,0,left,左向(因果),0.9969668984413147,0.9969668984413147,0.0013674130896106362,0.00166560139041394,forward,0.003033014480024576
会议结束，并且任务当场分配。,left,0,left,左向(因果),0.9995880722999573,0.9995880722999573,0.00033795443596318364,7.394931162707508e-05,forward,0.0004119037475902587
她打好草稿，而且把配图也画了。,left,0,left,左向(因果),0.998965859413147,0.998965859413147,0.0007150041637942195,0.0003191456780768931,forward,0.0010341498418711126
我搭好环境，同时跑起了单测。,left,0,left,左向(因果),0.9994933605194092,0.9994933605194092,0.00041891162982210517,8.763732330407947e-05,forward,0.0005065489531261846
机器人启动，并且完成了定位。,left,0,left,左向(因果),0.9994816184043884,0.9994816184043884,0.0004044353845529258,0.00011407624697312713,forward,0.000518511631526053
他核对订单，而且二次确认库存。,left,0,left,左向(因果),0.9995842576026917,0.9995842576026917,0.0003379531262908131,7.780123269185424e-05,forward,0.0004157543589826673
我先清洗数据，并且做了归一化。,left,0,left,左向(因果),0.9992744326591492,0.9992744326591492,0.0005570178036578,0.0001685588067630306,forward,0.0007255766104208305
交警放行，同时车流恢复。,left,0,left,左向(因果),0.999207079410553,0.999207079410553,0.0005679657333530486,0.00022504037769977003,forward,0.0007930061110528186
她先预热烤箱，而且备好食材。,left,0,left,左向(因果),0.9988672733306885,0.9988672733306885,0.0007640214753337204,0.00036873575299978256,forward,0.001132757228333503
我把表单填完，并且点了提交。,left,0,left,左向(因果),0.9994638562202454,0.9994638562202454,0.0004476612666621804,8.849472942529246e-05,forward,0.0005361559960874729
他把包裹打好，同时贴上面单。,left,0,left,左向(因果),0.9994351267814636,0.9994351267814636,0.00044156983494758606,0.00012334009807091206,forward,0.0005649099330184981
我们完成巡检，并且更新了台账。,left,0,left,左向(因果),0.9995900988578796,0.9995900988578796,0.0003327156009618193,7.719622226431966e-05,forward,0.00040991182322613895
她把草地修剪，而且边角也处理。,left,2,bidirectional,双向,0.996038556098938,0.003277198877185583,0.0006842601578682661,0.996038556098938,bidir,0.9967228162568063
我导出备份，同时校验了哈希。,left,0,left,左向(因果),0.9995750784873962,0.9995750784873962,0.0003446154878474772,8.027016883715987e-05,forward,0.00042488565668463707
他跑完十公里，而且做了拉伸。,left,0,left,左向(因果),0.9994513392448425,0.9994513392448425,0.00043050621752627194,0.00011815448669949546,forward,0.0005486607042257674
我合并分支，并且删除了旧Tag。,left,0,left,左向(因果),0.9995062351226807,0.9995062351226807,0.0004005149530712515,9.329064778285101e-05,forward,0.0004938056008541025
她发布公告，而且邮件同步群发。,left,0,left,左向(因果),0.9991744160652161,0.9991744160652161,0.0006891009397804737,0.00013648942694999278,forward,0.0008255903667304665
我备份数据库，同时演练了恢复。,left,0,left,左向(因果),0.9994813799858093,0.9994813799858093,0.00041160735418088734,0.00010695558739826083,forward,0.0005185629415791482
他拍完样片，并且上传云端。,left,0,left,左向(因果),0.9993929862976074,0.9993929862976074,0.00045914060319773853,0.00014790112618356943,forward,0.000607041729381308
我收起无人机，同时关掉遥控器。,left,0,left,左向(因果),0.9995701909065247,0.9995701909065247,0.0003514107083901763,7.841032493161038e-05,forward,0.00042982103332178667
她拷好素材，而且整理成目录。,left,0,left,左向(因果),0.9991546869277954,0.9991546869277954,0.0006116910954006016,0.00023353613505605608,forward,0.0008452272304566577
我下达指令，并且记录回执。,left,0,left,左向(因果),0.9995338916778564,0.9995338916778564,0.000382931757485494,8.313893340528011e-05,forward,0.00046607069089077413
他做完实验，而且复现实验结果。,left,0,left,左向(因果),0.999549925327301,0.999549925327301,0.00037043195334263146,7.964349060785025e-05,forward,0.0004500754439504817
我标记缺陷，同时提交复测。,left,0,left,左向(因果),0.9987670183181763,0.9987670183181763,0.0010564973345026374,0.00017655840201769024,forward,0.0012330557365203276
她打包发布，并且记录版本说明。,left,0,left,左向(因果),0.999559223651886,0.999559223651886,0.0003646923287305981,7.599706441396847e-05,forward,0.00044068939314456657
我洗好米，而且泡了半小时。,left,0,left,左向(因果),0.9992727637290955,0.9992727637290955,0.0005505274748429656,0.00017664780898485333,forward,0.0007271752838278189
他把灯关了，同时拉上窗帘。,left,0,left,左向(因果),0.9995693564414978,0.9995693564414978,0.0003479953738860786,8.26561517897062e-05,forward,0.0004306515256757848
